,zipcode,bedrooms,price,weekly_price,monthly_price,cleaning_fee,number_of_reviews,review_scores_rating
29279,11216,2.0,135.0,810.0,3780.0,55.0,7,97.0
29287,10021,2.0,130.0,780.0,3640.0,364.0,3,87.0
29299,11237,2.0,150.0,900.0,4200.0,25.0,0,
29301,11233,2.0,129.0,774.0,3612.0,75.0,71,99.0
29312,11222,2.0,210.0,1260.0,5880.0,80.0,0,
29313,10019,2.0,379.0,2274.0,10612.0,150.0,3,67.0
29317,11207,2.0,50.0,300.0,1400.0,0.0,33,99.0
29318,10025,2.0,173.0,1038.0,4844.0,0.0,0,
29323,11226,2.0,165.0,990.0,4620.0,200.0,0,
29325,10010,2.0,239.0,1434.0,6692.0,200.0,0,
29327,10029,2.0,104.0,624.0,2912.0,100.0,2,100.0
29331,11216,2.0,130.0,780.0,3640.0,0.0,5,100.0
29332,11215,2.0,230.0,1380.0,6440.0,100.0,7,97.0
29337,10009,2.0,150.0,900.0,4200.0,420.0,6,90.0
29346,11205,2.0,115.0,690.0,3220.0,90.0,5,92.0
29348,10014,2.0,325.0,1950.0,9100.0,910.0,0,
29352,10017,2.0,350.0,2100.0,9800.0,40.0,3,93.0
29355,10010,2.0,216.0,1296.0,6048.0,200.0,0,
29356,10010,2.0,228.0,1368.0,6384.0,200.0,0,
29357,10464,2.0,50.0,300.0,1400.0,30.0,34,98.0
29364,10014,2.0,620.0,3720.0,17360.0,195.0,0,
29387,10018,2.0,350.0,2100.0,9800.0,150.0,48,98.0
29395,11222,2.0,496.0,2976.0,13888.0,130.0,16,99.0
29401,11211,2.0,195.0,1170.0,5460.0,546.0,8,98.0
29431,10009,2.0,349.0,2094.0,9772.0,75.0,65,97.0
29470,11217,2.0,100.0,600.0,2800.0,50.0,2,100.0
29471,11217,2.0,250.0,1500.0,7000.0,100.0,76,98.0
29483,11412,2.0,246.0,1476.0,6888.0,60.0,2,50.0
29524,11222,2.0,169.0,1014.0,4732.0,0.0,75,94.0
29532,,2.0,422.0,2532.0,11816.0,150.0,46,95.0
29540,10009,2.0,230.0,1380.0,6440.0,120.0,55,89.0
29546,11211,2.0,100.0,600.0,2800.0,20.0,0,
29562,10026,2.0,245.0,1470.0,6860.0,80.0,51,95.0
29567,10016,2.0,500.0,3000.0,14000.0,50.0,5,96.0
29570,11222,2.0,275.0,1650.0,7700.0,65.0,0,
29582,11237,2.0,125.0,750.0,3500.0,25.0,6,85.0
29592,10038,2.0,242.0,1452.0,6776.0,200.0,0,
29596,10075,2.0,243.0,1458.0,6804.0,200.0,0,
29606,10001,2.0,245.0,1470.0,6860.0,105.0,81,84.0
29616,10014,2.0,114.0,684.0,3192.0,65.0,10,100.0
29625,11222,2.0,300.0,1800.0,8400.0,100.0,11,98.0
29628,11102,2.0,125.0,750.0,3500.0,120.0,16,91.0
29634,11211,2.0,350.0,2100.0,9800.0,100.0,0,
29644,10016,2.0,367.0,2202.0,10276.0,1027.6000000000001,1,100.0
29652,11221,2.0,115.0,690.0,3220.0,30.0,22,93.0
29656,11234,2.0,32.0,192.0,896.0,89.60000000000001,4,60.0
29675,11238,2.0,250.0,1500.0,7000.0,150.0,3,100.0
29682,11249,2.0,250.0,1500.0,7000.0,100.0,3,100.0
29685,10012,2.0,350.0,2100.0,9800.0,100.0,54,88.0
29690,10065,2.0,149.0,894.0,4172.0,200.0,27,94.0
29696,10002,2.0,161.0,966.0,4508.0,450.8,71,94.0
29697,11233,2.0,195.0,1170.0,5460.0,50.0,11,98.0
29707,11217,2.0,225.0,1350.0,6300.0,125.0,8,100.0
29711,10022,2.0,349.0,2094.0,9772.0,89.0,59,88.0
29716,10002,2.0,198.0,1188.0,5544.0,25.0,3,100.0
29717,11211,2.0,180.0,1080.0,5040.0,95.0,7,100.0
29720,10031,2.0,350.0,2100.0,9800.0,0.0,6,97.0
29739,10036,2.0,260.0,1560.0,7280.0,100.0,18,94.0
29744,11211,2.0,230.0,1380.0,6440.0,50.0,4,100.0
29745,11221,2.0,85.0,510.0,2380.0,50.0,7,100.0
29746,11205,2.0,250.0,1500.0,7000.0,250.0,5,100.0
29747,11238,2.0,180.0,1080.0,5040.0,150.0,12,98.0
29782,10019,2.0,290.0,1740.0,8120.0,100.0,87,99.0
29796,11373,2.0,99.0,594.0,2772.0,20.0,5,72.0
29804,10026,2.0,345.0,2070.0,9660.0,95.0,44,92.0
29806,10002,2.0,140.0,840.0,3920.0,80.0,32,95.0
29821,10458,2.0,140.0,840.0,3920.0,65.0,59,96.0
29826,11434,2.0,56.0,336.0,1568.0,60.0,10,90.0
29835,11374,2.0,85.0,510.0,2380.0,100.0,12,84.0
29857,11226,2.0,115.0,690.0,3220.0,50.0,11,91.0
29898,11221,2.0,285.0,1710.0,7980.0,150.0,3,100.0
29902,11221,2.0,124.0,744.0,3472.0,100.0,70,95.0
29924,11222,2.0,225.0,1350.0,6300.0,150.0,0,
29932,10002,2.0,700.0,4200.0,19600.0,300.0,13,100.0
29939,11233,2.0,190.0,1140.0,5320.0,100.0,46,94.0
29942,11355,2.0,158.0,948.0,4424.0,50.0,41,96.0
29957,10012,2.0,650.0,3900.0,18200.0,200.0,3,100.0
29959,10012,2.0,695.0,4170.0,19460.0,200.0,0,
29962,10023,2.0,280.0,1680.0,7840.0,200.0,4,100.0
29972,11416,2.0,130.0,780.0,3640.0,250.0,2,100.0
29979,11225,2.0,100.0,600.0,2800.0,0.0,25,100.0
29982,11213,2.0,240.0,1440.0,6720.0,120.0,41,98.0
30005,10458,2.0,42.0,252.0,1176.0,15.0,3,100.0
30007,11211,2.0,349.0,2094.0,9772.0,160.0,1,100.0
30016,11232,2.0,98.0,588.0,2744.0,0.0,0,
30017,11237,2.0,120.0,720.0,3360.0,336.0,1,80.0
30018,11434,2.0,33.0,198.0,924.0,90.0,1,100.0
30021,10001,2.0,590.0,3540.0,16520.0,120.0,27,100.0
30032,11221,2.0,165.0,990.0,4620.0,462.0,10,88.0
30038,10036,2.0,180.0,1080.0,5040.0,80.0,3,100.0
30043,11237,2.0,155.0,930.0,4340.0,15.0,4,95.0
30044,11216,2.0,185.0,1110.0,5180.0,100.0,46,97.0
30048,11217,2.0,160.0,960.0,4480.0,100.0,2,80.0
30058,10016,2.0,185.0,1110.0,5180.0,150.0,3,100.0
30061,11236,2.0,99.0,594.0,2772.0,50.0,46,94.0
30069,11233,2.0,100.0,600.0,2800.0,40.0,88,98.0
30079,11238,2.0,150.0,900.0,4200.0,100.0,42,95.0
30084,10012,2.0,400.0,2400.0,11200.0,100.0,1,60.0
30098,11249,2.0,165.0,990.0,4620.0,120.0,56,96.0
30100,11215,2.0,175.0,1050.0,4900.0,100.0,38,95.0
30108,11355,2.0,110.0,660.0,3080.0,100.0,4,95.0
30113,11211,2.0,350.0,2100.0,9800.0,80.0,5,100.0
30122,10018,2.0,199.0,1194.0,5572.0,49.0,88,94.0
30123,11205,2.0,100.0,600.0,2800.0,280.0,0,
30124,11237,2.0,115.0,690.0,3220.0,50.0,1,100.0
30126,10009,2.0,379.0,2274.0,10612.0,215.0,71,97.0
30142,10023,2.0,300.0,1800.0,8400.0,200.0,4,95.0
30154,10024,2.0,0.0,0.0,0.0,70.0,23,91.0
30156,10016,2.0,170.0,1020.0,4760.0,150.0,13,94.0
30157,10128,2.0,249.0,1494.0,6972.0,200.0,13,91.0
30161,11231,2.0,135.0,810.0,3780.0,20.0,3,93.0
30162,10016,2.0,250.0,1500.0,7000.0,200.0,3,100.0
30163,10016,2.0,300.0,1800.0,8400.0,200.0,7,94.0
30165,10016,2.0,230.0,1380.0,6440.0,150.0,4,95.0
30166,10016,2.0,250.0,1500.0,7000.0,200.0,3,100.0
30168,11216,2.0,200.0,1200.0,5600.0,80.0,33,98.0
30175,10023,2.0,290.0,1740.0,8120.0,200.0,3,100.0
30181,10026,2.0,170.0,1020.0,4760.0,25.0,43,93.0
30185,11216,2.0,109.0,654.0,3052.0,50.0,26,89.0
30187,11385,2.0,175.0,1050.0,4900.0,90.0,2,100.0
30190,10002,2.0,155.0,930.0,4340.0,100.0,6,90.0
30191,10030,2.0,250.0,1500.0,7000.0,0.0,12,92.0
30202,10462,2.0,112.0,672.0,3136.0,50.0,9,96.0
30203,11231,2.0,200.0,1200.0,5600.0,100.0,6,97.0
30206,10016,2.0,243.0,1458.0,6804.0,150.0,17,94.0
30207,10016,2.0,207.0,1242.0,5796.0,180.0,2,100.0
30212,10021,2.0,239.0,1434.0,6692.0,85.0,53,99.0
30226,10018,2.0,250.0,1500.0,7000.0,150.0,43,97.0
30228,10019,2.0,241.0,1446.0,6748.0,90.0,4,70.0
30245,10032,2.0,130.0,780.0,3640.0,40.0,77,93.0
30258,11377,2.0,150.0,900.0,4200.0,25.0,75,95.0
30260,11209,2.0,130.0,780.0,3640.0,60.0,31,97.0
30298,11358,2.0,95.0,570.0,2660.0,266.0,22,87.0
30299,11238,2.0,185.0,1110.0,5180.0,140.0,2,100.0
30303,11233,2.0,200.0,1200.0,5600.0,120.0,8,97.0
30304,11249,2.0,380.0,2280.0,10640.0,150.0,102,99.0
30307,10019,2.0,129.0,774.0,3612.0,75.0,2,80.0
30308,11205,2.0,133.0,798.0,3724.0,50.0,78,98.0
30327,10037,2.0,189.0,1134.0,5292.0,35.0,74,82.0
30343,10002,2.0,95.0,570.0,2660.0,19.0,5,92.0
30355,11385,2.0,48.0,288.0,1344.0,5.0,2,100.0
30362,11217,2.0,250.0,1500.0,7000.0,85.0,28,99.0
30366,10022,2.0,244.0,1464.0,6832.0,119.0,51,96.0
30380,11221,2.0,5000.0,30000.0,140000.0,40.0,8,83.0
30385,10030,2.0,99.0,594.0,2772.0,100.0,41,97.0
30388,10009,2.0,200.0,1200.0,5600.0,100.0,3,100.0
30393,10026,2.0,190.0,1140.0,5320.0,87.0,34,90.0
30397,11215,2.0,250.0,1500.0,7000.0,75.0,51,98.0
30401,11205,2.0,220.0,1320.0,6160.0,110.0,39,99.0
30403,11215,2.0,150.0,900.0,4200.0,25.0,2,100.0
30406,11207,2.0,130.0,780.0,3640.0,99.0,7,91.0
30417,10036,2.0,525.0,3150.0,14700.0,150.0,12,97.0
30427,10025,2.0,339.0,2034.0,9492.0,135.0,1,100.0
30429,10038,2.0,179.0,1074.0,5012.0,120.0,71,97.0
30432,10019,2.0,330.0,1980.0,9240.0,250.0,0,
30437,11211,2.0,195.0,1170.0,5460.0,80.0,4,85.0
30443,11231,2.0,150.0,900.0,4200.0,50.0,2,80.0
30445,11221,2.0,45.0,270.0,1260.0,50.0,1,100.0
30446,11385,2.0,75.0,450.0,2100.0,60.0,9,91.0
30452,10016,2.0,231.0,1386.0,6468.0,60.0,8,95.0
30454,10016,2.0,550.0,3300.0,15400.0,100.0,35,95.0
30469,11215,2.0,120.0,720.0,3360.0,40.0,6,100.0
30471,11208,2.0,150.0,900.0,4200.0,70.0,1,80.0
30473,10036,2.0,199.0,1194.0,5572.0,100.0,65,92.0
30475,10012,2.0,250.0,1500.0,7000.0,50.0,8,93.0
30482,11221,2.0,150.0,900.0,4200.0,175.0,10,100.0
30487,11207,2.0,85.0,510.0,2380.0,40.0,3,90.0
30504,11249,2.0,350.0,2100.0,9800.0,100.0,21,97.0
30512,11211,2.0,122.0,732.0,3416.0,100.0,3,100.0
30522,10466,2.0,165.0,990.0,4620.0,173.0,0,
30526,11238,2.0,265.0,1590.0,7420.0,185.0,11,100.0
30531,11205,2.0,235.0,1410.0,6580.0,125.0,5,96.0
30536,11236,2.0,160.0,960.0,4480.0,50.0,1,
30549,11203,2.0,400.0,2400.0,11200.0,45.0,37,97.0
30550,10009,2.0,100.0,600.0,2800.0,40.0,36,97.0
30558,11221,2.0,200.0,1200.0,5600.0,80.0,14,100.0
30559,11211,2.0,180.0,1080.0,5040.0,80.0,29,97.0
30581,11216,2.0,130.0,780.0,3640.0,100.0,32,99.0
30598,10031,2.0,200.0,1200.0,5600.0,80.0,29,94.0
30608,11207,2.0,150.0,900.0,4200.0,100.0,45,99.0
30619,11201,2.0,120.0,720.0,3360.0,150.0,28,86.0
30628,10011,2.0,150.0,900.0,4200.0,95.0,54,89.0
30639,11211,2.0,200.0,1200.0,5600.0,100.0,13,100.0
30648,11373,2.0,85.0,510.0,2380.0,20.0,14,90.0
30657,10011,2.0,395.0,2370.0,11060.0,25.0,0,
30663,11217,2.0,200.0,1200.0,5600.0,0.0,31,99.0
30668,10035,2.0,237.0,1422.0,6636.0,50.0,34,96.0
30674,11215,2.0,130.0,780.0,3640.0,50.0,4,85.0
30681,10016,2.0,300.0,1800.0,8400.0,100.0,0,
30682,10016,2.0,577.0,3462.0,16156.0,100.0,1,
30691,10019,2.0,200.0,1200.0,5600.0,120.0,29,95.0
30698,11233,2.0,180.0,1080.0,5040.0,80.0,27,95.0
30699,11221,2.0,100.0,600.0,2800.0,75.0,4,90.0
30711,11215,2.0,125.0,750.0,3500.0,89.0,50,96.0
30739,11221,2.0,154.0,924.0,4312.0,150.0,19,96.0
30744,10029,2.0,127.0,762.0,3556.0,80.0,3,90.0
30753,10003,2.0,250.0,1500.0,7000.0,35.0,2,100.0
30758,11103,2.0,165.0,990.0,4620.0,200.0,0,
30759,11373,2.0,90.0,540.0,2520.0,252.0,0,
30765,10016,2.0,350.0,2100.0,9800.0,50.0,1,100.0
30772,10024,2.0,799.0,4794.0,22372.0,150.0,0,
30775,11238,2.0,150.0,900.0,4200.0,80.0,24,98.0
30786,10005,2.0,195.0,1170.0,5460.0,120.0,62,97.0
30789,11221,2.0,110.0,660.0,3080.0,120.0,32,94.0
30793,10003,2.0,500.0,3000.0,14000.0,250.0,23,98.0
30809,11216,2.0,110.0,660.0,3080.0,70.0,20,95.0
30813,10075,2.0,233.0,1398.0,6524.0,100.0,6,100.0
30821,10075,2.0,75.0,450.0,2100.0,100.0,9,98.0
30824,11103,2.0,180.0,1080.0,5040.0,250.0,0,
30825,11367,2.0,140.0,840.0,3920.0,150.0,0,
30827,10031,2.0,210.0,1260.0,5880.0,150.0,2,100.0
30838,10021,2.0,169.0,1014.0,4732.0,115.0,24,94.0
30845,11429,2.0,98.0,588.0,2744.0,55.0,52,98.0
30884,10002,2.0,135.0,810.0,3780.0,50.0,5,92.0
30885,10010,2.0,295.0,1770.0,8260.0,50.0,27,91.0
30917,11207,2.0,75.0,450.0,2100.0,40.0,21,87.0
30918,10016,2.0,375.0,2250.0,10500.0,120.0,23,86.0
30938,10013,2.0,450.0,2700.0,12600.0,120.0,70,99.0
30955,11211,2.0,175.0,1050.0,4900.0,35.0,2,100.0
30961,10030,2.0,200.0,1200.0,5600.0,60.0,4,95.0
30973,11103,2.0,165.0,990.0,4620.0,200.0,1,100.0
30975,10018,2.0,350.0,2100.0,9800.0,95.0,56,96.0
30980,10029,2.0,250.0,1500.0,7000.0,100.0,44,92.0
30985,11211,2.0,140.0,840.0,3920.0,150.0,2,100.0
30986,10024,2.0,250.0,1500.0,7000.0,200.0,0,
30988,11238,2.0,150.0,900.0,4200.0,60.0,23,89.0
30993,11385,2.0,140.0,840.0,3920.0,50.0,38,96.0
30999,11218,2.0,100.0,600.0,2800.0,75.0,1,
31012,11226,2.0,55.0,330.0,1540.0,20.0,56,91.0
31013,10019,2.0,949.0,5694.0,26572.0,2657.2000000000003,7,100.0
31017,10003,2.0,550.0,3300.0,15400.0,250.0,16,100.0
31026,10016,2.0,549.0,3294.0,15372.0,100.0,96,98.0
31027,11221,2.0,80.0,480.0,2240.0,60.0,44,95.0
31028,10038,2.0,240.0,1440.0,6720.0,150.0,0,
31035,10009,2.0,400.0,2400.0,11200.0,100.0,0,
31037,11226,2.0,120.0,720.0,3360.0,100.0,1,
31038,11365,2.0,50.0,300.0,1400.0,150.0,0,
31043,11211,2.0,150.0,900.0,4200.0,100.0,0,
31066,11417,2.0,150.0,900.0,4200.0,100.0,24,95.0
31067,11205,2.0,200.0,1200.0,5600.0,25.0,0,
31069,11216,2.0,94.0,564.0,2632.0,30.0,9,93.0
31070,11221,2.0,95.0,570.0,2660.0,266.0,1,100.0
31075,11233,2.0,150.0,900.0,4200.0,60.0,3,100.0
31082,11206,2.0,200.0,1200.0,5600.0,75.0,3,100.0
31090,11211,2.0,192.0,1152.0,5376.0,100.0,1,
31092,11215,2.0,235.0,1410.0,6580.0,0.0,31,99.0
31098,10003,2.0,250.0,1500.0,7000.0,50.0,3,100.0
31133,10028,2.0,200.0,1200.0,5600.0,150.0,1,100.0
31143,11249,2.0,180.0,1080.0,5040.0,150.0,47,94.0
31155,10016,2.0,375.0,2250.0,10500.0,100.0,0,
31162,10025,2.0,225.0,1350.0,6300.0,150.0,1,60.0
31166,10011,2.0,400.0,2400.0,11200.0,60.0,7,97.0
31189,10016,2.0,272.0,1632.0,7616.0,150.0,53,91.0
31196,11417,2.0,75.0,450.0,2100.0,210.0,0,
31201,11206,2.0,65.0,390.0,1820.0,10.0,25,97.0
31215,10003,2.0,150.0,900.0,4200.0,95.0,49,89.0
31248,,2.0,179.0,1074.0,5012.0,95.0,43,98.0
31252,10030,2.0,265.0,1590.0,7420.0,105.0,54,99.0
31253,10036,2.0,200.0,1200.0,5600.0,99.0,0,
31259,11203,2.0,700.0,4200.0,19600.0,99.0,0,
31260,10002,2.0,400.0,2400.0,11200.0,108.0,3,100.0
31267,11206,2.0,120.0,720.0,3360.0,60.0,60,95.0
31269,11364,2.0,119.0,714.0,3332.0,100.0,11,100.0
31274,10032,2.0,139.0,834.0,3892.0,50.0,60,91.0
31284,10002,2.0,240.0,1440.0,6720.0,120.0,50,88.0
31288,10010,2.0,325.0,1950.0,9100.0,25.0,18,90.0
31295,10128,2.0,130.0,780.0,3640.0,69.0,14,94.0
31307,11103,2.0,180.0,1080.0,5040.0,200.0,0,
31323,10002,2.0,250.0,1500.0,7000.0,80.0,19,91.0
31324,11238,2.0,198.0,1188.0,5544.0,45.0,97,100.0
31328,10013,2.0,1000.0,6000.0,28000.0,150.0,0,
31335,10019,2.0,248.0,1488.0,6944.0,100.0,19,89.0
31339,10009,2.0,239.0,1434.0,6692.0,68.0,44,94.0
31353,10011,2.0,485.0,2910.0,13580.0,1358.0,1,100.0
31357,10029,2.0,108.0,648.0,3024.0,120.0,3,100.0
31358,11221,2.0,80.0,480.0,2240.0,80.0,4,100.0
31363,11212,2.0,95.0,570.0,2660.0,50.0,19,100.0
31366,11249,2.0,250.0,1500.0,7000.0,100.0,2,100.0
31368,11101,2.0,300.0,1800.0,8400.0,150.0,54,95.0
31388,11220,2.0,300.0,1800.0,8400.0,200.0,1,100.0
31407,11230,2.0,125.0,750.0,3500.0,55.0,34,98.0
31408,11211,2.0,197.0,1182.0,5516.0,100.0,10,100.0
31416,11206,2.0,350.0,2100.0,9800.0,110.0,8,98.0
31431,10025,2.0,395.0,2370.0,11060.0,75.0,1,100.0
31451,10011,2.0,400.0,2400.0,11200.0,100.0,21,90.0
31464,11206,2.0,150.0,900.0,4200.0,420.0,17,95.0
31483,11213,2.0,59.0,354.0,1652.0,39.0,23,90.0
31486,10013,2.0,350.0,2100.0,9800.0,130.0,13,91.0
31497,11102,2.0,130.0,780.0,3640.0,50.0,0,
31511,10452,2.0,250.0,1500.0,7000.0,80.0,1,
31527,11222,2.0,104.0,624.0,2912.0,100.0,2,80.0
31530,10065,2.0,500.0,3000.0,14000.0,0.0,8,93.0
31536,11216,2.0,130.0,780.0,3640.0,85.0,37,99.0
31543,11206,2.0,175.0,1050.0,4900.0,75.0,72,89.0
31546,11206,2.0,150.0,900.0,4200.0,60.0,3,100.0
31552,10029,2.0,185.0,1110.0,5180.0,175.0,3,100.0
31561,11222,2.0,225.0,1350.0,6300.0,100.0,8,100.0
31580,11226,2.0,100.0,600.0,2800.0,40.0,41,96.0
31589,10036,2.0,255.0,1530.0,7140.0,80.0,5,92.0
31591,11233,2.0,10.0,60.0,280.0,100.0,61,85.0
31598,10003,2.0,300.0,1800.0,8400.0,80.0,9,80.0
31599,10022,2.0,300.0,1800.0,8400.0,250.0,12,95.0
31602,11206,2.0,135.0,810.0,3780.0,378.0,29,94.0
31605,11216,2.0,150.0,900.0,4200.0,50.0,2,
31607,11249,2.0,175.0,1050.0,4900.0,20.0,20,100.0
31617,11215,2.0,125.0,750.0,3500.0,350.0,2,100.0
31618,10009,2.0,159.0,954.0,4452.0,80.0,5,100.0
31627,10017,2.0,193.0,1158.0,5404.0,70.0,54,95.0
31631,11221,2.0,80.0,480.0,2240.0,150.0,6,100.0
31633,10009,2.0,260.0,1560.0,7280.0,30.0,17,86.0
31635,10003,2.0,200.0,1200.0,5600.0,50.0,58,96.0
31638,11217,2.0,170.0,1020.0,4760.0,476.0,9,98.0
31645,10013,2.0,339.0,2034.0,9492.0,110.0,9,84.0
31650,10002,2.0,200.0,1200.0,5600.0,560.0,0,
31652,10022,2.0,325.0,1950.0,9100.0,100.0,0,
31655,10002,2.0,129.0,774.0,3612.0,69.0,3,93.0
31657,11226,2.0,85.0,510.0,2380.0,95.0,3,100.0
31660,11221,2.0,120.0,720.0,3360.0,150.0,2,100.0
31663,11373,2.0,99.0,594.0,2772.0,20.0,34,92.0
31668,11209,2.0,135.0,810.0,3780.0,150.0,4,95.0
31669,11249,2.0,350.0,2100.0,9800.0,200.0,5,100.0
31672,10013,2.0,499.0,2994.0,13972.0,200.0,0,
31680,11103,2.0,380.0,2280.0,10640.0,150.0,3,80.0
31681,11211,2.0,130.0,780.0,3640.0,364.0,1,80.0
31682,10009,2.0,299.0,1794.0,8372.0,60.0,14,96.0
31685,10012,2.0,270.0,1620.0,7560.0,90.0,0,
31688,11222,2.0,128.0,768.0,3584.0,65.0,15,100.0
31690,10003,2.0,300.0,1800.0,8400.0,45.0,20,97.0
31697,10025,2.0,350.0,2100.0,9800.0,55.0,6,90.0
31698,11207,2.0,90.0,540.0,2520.0,65.0,39,96.0
31710,10003,2.0,196.0,1176.0,5488.0,85.0,7,97.0
31715,11206,2.0,100.0,600.0,2800.0,45.0,0,
31722,10028,2.0,148.0,888.0,4144.0,414.40000000000003,0,
31732,11238,2.0,93.0,558.0,2604.0,30.0,2,100.0
31735,11205,2.0,200.0,1200.0,5600.0,560.0,0,
31739,11211,2.0,175.0,1050.0,4900.0,50.0,0,
31748,11217,2.0,280.0,1680.0,7840.0,784.0,1,100.0
31752,10025,2.0,228.0,1368.0,6384.0,200.0,1,100.0
31755,10016,2.0,250.0,1500.0,7000.0,200.0,1,100.0
31766,10002,2.0,125.0,750.0,3500.0,100.0,2,100.0
31776,10036,2.0,550.0,3300.0,15400.0,150.0,2,80.0
31781,11221,2.0,160.0,960.0,4480.0,20.0,0,
31803,11218,2.0,150.0,900.0,4200.0,30.0,10,98.0
31808,11221,2.0,70.0,420.0,1960.0,80.0,2,100.0
31809,10031,2.0,100.0,600.0,2800.0,0.0,0,
31811,11218,2.0,105.0,630.0,2940.0,35.0,55,100.0
31820,11221,2.0,110.0,660.0,3080.0,308.0,0,
31824,10027,2.0,275.0,1650.0,7700.0,150.0,2,100.0
31832,11233,2.0,145.0,870.0,4060.0,406.0,0,
31842,11692,2.0,200.0,1200.0,5600.0,100.0,12,95.0
31858,10027,2.0,265.0,1590.0,7420.0,25.0,46,99.0
31865,10002,2.0,250.0,1500.0,7000.0,75.0,5,93.0
31870,11218,2.0,150.0,900.0,4200.0,80.0,0,
31877,11691,2.0,68.0,408.0,1904.0,10.0,49,91.0
31878,11226,2.0,80.0,480.0,2240.0,224.0,1,60.0
31891,11207,2.0,70.0,420.0,1960.0,196.0,1,100.0
31894,11249,2.0,350.0,2100.0,9800.0,150.0,15,98.0
31898,11222,2.0,10.0,60.0,280.0,130.0,67,98.0
31901,10035,2.0,250.0,1500.0,7000.0,75.0,47,98.0
31902,10009,2.0,222.0,1332.0,6216.0,180.0,24,86.0
31908,11221,2.0,65.0,390.0,1820.0,50.0,25,99.0
31915,10011,2.0,320.0,1920.0,8960.0,110.0,45,89.0
31921,10019,2.0,160.0,960.0,4480.0,70.0,41,96.0
31924,10018,2.0,250.0,1500.0,7000.0,150.0,47,98.0
31926,10005,2.0,225.0,1350.0,6300.0,40.0,30,97.0
31942,10018,2.0,180.0,1080.0,5040.0,25.0,88,90.0
31944,10016,2.0,350.0,2100.0,9800.0,200.0,0,
31957,11217,2.0,250.0,1500.0,7000.0,100.0,15,100.0
31963,10012,2.0,159.0,954.0,4452.0,49.0,118,94.0
31967,11206,2.0,100.0,600.0,2800.0,280.0,2,100.0
31969,11201,2.0,185.0,1110.0,5180.0,150.0,18,97.0
31974,11207,2.0,155.0,930.0,4340.0,100.0,48,94.0
31994,10036,2.0,350.0,2100.0,9800.0,50.0,11,84.0
31995,11377,2.0,112.0,672.0,3136.0,30.0,96,92.0
31997,10036,2.0,85.0,510.0,2380.0,60.0,24,94.0
31998,11221,2.0,160.0,960.0,4480.0,100.0,22,95.0
31999,10027,2.0,120.0,720.0,3360.0,15.0,3,100.0
32000,,2.0,400.0,2400.0,11200.0,150.0,33,99.0
32001,10023,2.0,333.0,1998.0,9324.0,200.0,0,
32004,10023,2.0,375.0,2250.0,10500.0,200.0,0,
32007,10033,2.0,180.0,1080.0,5040.0,40.0,6,83.0
32008,10012,2.0,249.0,1494.0,6972.0,75.0,43,96.0
32009,11221,2.0,50.0,300.0,1400.0,70.0,30,91.0
32018,11218,2.0,165.0,990.0,4620.0,150.0,21,91.0
32019,11238,2.0,100.0,600.0,2800.0,40.0,2,100.0
32020,11211,2.0,130.0,780.0,3640.0,364.0,2,100.0
32022,10032,2.0,130.0,780.0,3640.0,80.0,3,67.0
32024,11222,2.0,120.0,720.0,3360.0,336.0,0,
32032,10019,2.0,269.0,1614.0,7532.0,90.0,13,92.0
32045,11211,2.0,145.0,870.0,4060.0,60.0,42,82.0
32050,11102,2.0,100.0,600.0,2800.0,0.0,0,
32068,11205,2.0,300.0,1800.0,8400.0,100.0,0,
32071,,2.0,120.0,720.0,3360.0,0.0,60,94.0
32082,11219,2.0,50.0,300.0,1400.0,75.0,2,100.0
32094,11216,2.0,142.0,852.0,3976.0,60.0,5,95.0
32099,10011,2.0,130.0,780.0,3640.0,95.0,40,87.0
32102,10038,2.0,850.0,5100.0,23800.0,100.0,14,100.0
32104,10017,2.0,400.0,2400.0,11200.0,1120.0,1,100.0
32110,10011,2.0,219.0,1314.0,6132.0,90.0,30,83.0
32112,11226,2.0,95.0,570.0,2660.0,35.0,2,100.0
32134,10002,2.0,200.0,1200.0,5600.0,150.0,46,95.0
32140,10012,2.0,325.0,1950.0,9100.0,200.0,13,98.0
32141,11233,2.0,103.0,618.0,2884.0,75.0,40,96.0
32166,11211,2.0,350.0,2100.0,9800.0,150.0,11,96.0
32167,11210,2.0,86.0,516.0,2408.0,240.8,0,
32176,10011,2.0,800.0,4800.0,22400.0,100.0,11,100.0
32177,10002,2.0,350.0,2100.0,9800.0,50.0,0,
32178,11225,2.0,135.0,810.0,3780.0,25.0,3,100.0
32179,10003,2.0,349.0,2094.0,9772.0,60.0,0,
32186,11222,2.0,225.0,1350.0,6300.0,630.0,1,
32187,10003,2.0,350.0,2100.0,9800.0,980.0,1,80.0
32189,10035,2.0,300.0,1800.0,8400.0,100.0,28,98.0
32200,11103,2.0,70.0,420.0,1960.0,25.0,1,
32202,10011,2.0,292.0,1752.0,8176.0,149.0,30,98.0
32205,11235,2.0,99.0,594.0,2772.0,40.0,93,98.0
32212,10012,2.0,275.0,1650.0,7700.0,770.0,1,
32225,11213,2.0,12.0,72.0,336.0,70.0,0,
32228,10024,2.0,250.0,1500.0,7000.0,150.0,0,
32231,10009,2.0,180.0,1080.0,5040.0,130.0,13,90.0
32234,11211,2.0,125.0,750.0,3500.0,100.0,1,100.0
32244,11206,2.0,196.0,1176.0,5488.0,30.0,3,100.0
